id,EDANid,imageURL,thumbnail
02874,edanmdm:npg_S_NPG.2002.184.1257,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1257,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1257/full/250,/0/default.jpg"
02875,edanmdm:npg_S_NPG.2002.184.1256,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1256,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1256/full/250,/0/default.jpg"
02876,edanmdm:npg_S_NPG.2002.184.1255,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1255,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1255/full/250,/0/default.jpg"
02877,edanmdm:npg_S_NPG.2002.184.1254,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1254,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1254/full/250,/0/default.jpg"
02878,edanmdm:npg_S_NPG.2002.184.1253,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1253,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1253/full/250,/0/default.jpg"
02879,edanmdm:npg_S_NPG.2002.184.1252,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1252,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1252/full/250,/0/default.jpg"
02880,edanmdm:npg_S_NPG.2002.184.1251,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1251,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1251/full/250,/0/default.jpg"
02881,edanmdm:npg_S_NPG.2002.184.1250,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1250,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1250/full/250,/0/default.jpg"
02882,edanmdm:npg_S_NPG.2002.184.125,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_125,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_125/full/250,/0/default.jpg"
02883,edanmdm:npg_S_NPG.2002.184.1249,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1249,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1249/full/250,/0/default.jpg"
02884,edanmdm:npg_S_NPG.2002.184.1248,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1248,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1248/full/250,/0/default.jpg"
02885,edanmdm:npg_S_NPG.2002.184.1247,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1247,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1247/full/250,/0/default.jpg"
02886,edanmdm:npg_S_NPG.2002.184.1246,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1246,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1246/full/250,/0/default.jpg"
02887,edanmdm:npg_S_NPG.2002.184.1245,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1245,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1245/full/250,/0/default.jpg"
02888,edanmdm:npg_S_NPG.2002.184.1244,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1244,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1244/full/250,/0/default.jpg"
02889,edanmdm:npg_S_NPG.2002.184.1243,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1243,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1243/full/250,/0/default.jpg"
02890,edanmdm:npg_S_NPG.2002.184.1242,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1242,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1242/full/250,/0/default.jpg"
02891,edanmdm:npg_S_NPG.2002.184.1241,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1241,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1241/full/250,/0/default.jpg"
02892,edanmdm:npg_S_NPG.2002.184.1240,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1240,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1240/full/250,/0/default.jpg"
02893,edanmdm:npg_S_NPG.2002.184.124,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_124,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_124/full/250,/0/default.jpg"
02894,edanmdm:npg_S_NPG.2002.184.1239,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1239,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1239/full/250,/0/default.jpg"
02895,edanmdm:npg_S_NPG.2002.184.1238,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1238,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1238/full/250,/0/default.jpg"
02896,edanmdm:npg_S_NPG.2002.184.1237,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1237,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1237/full/250,/0/default.jpg"
02897,edanmdm:npg_S_NPG.2002.184.1236,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1236,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1236/full/250,/0/default.jpg"
02898,edanmdm:npg_S_NPG.2002.184.1235,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1235,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1235/full/250,/0/default.jpg"
02899,edanmdm:npg_S_NPG.2002.184.1234,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1234,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1234/full/250,/0/default.jpg"
02900,edanmdm:npg_S_NPG.2002.184.1233,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1233,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1233/full/250,/0/default.jpg"
02901,edanmdm:npg_S_NPG.2002.184.1232,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1232,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1232/full/250,/0/default.jpg"
02902,edanmdm:npg_S_NPG.2002.184.1231,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1231,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1231/full/250,/0/default.jpg"
02903,edanmdm:npg_S_NPG.2002.184.1230,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1230,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1230/full/250,/0/default.jpg"
02904,edanmdm:npg_S_NPG.2002.184.123,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_123,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_123/full/250,/0/default.jpg"
02905,edanmdm:npg_S_NPG.2002.184.1229,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1229,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1229/full/250,/0/default.jpg"
02906,edanmdm:npg_S_NPG.2002.184.1228,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1228,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1228/full/250,/0/default.jpg"
02907,edanmdm:npg_S_NPG.2002.184.1227,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1227,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1227/full/250,/0/default.jpg"
02908,edanmdm:npg_S_NPG.2002.184.1226,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1226,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1226/full/250,/0/default.jpg"
02909,edanmdm:npg_S_NPG.2002.184.1225,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1225,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1225/full/250,/0/default.jpg"
02910,edanmdm:npg_S_NPG.2002.184.1224,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1224,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1224/full/250,/0/default.jpg"
02911,edanmdm:npg_S_NPG.2002.184.1223,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1223,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1223/full/250,/0/default.jpg"
02912,edanmdm:npg_S_NPG.2002.184.1222,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1222,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1222/full/250,/0/default.jpg"
02913,edanmdm:npg_S_NPG.2002.184.1221,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1221,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1221/full/250,/0/default.jpg"
02914,edanmdm:npg_S_NPG.2002.184.1220,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1220,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1220/full/250,/0/default.jpg"
02915,edanmdm:npg_S_NPG.2002.184.122,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_122,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_122/full/250,/0/default.jpg"
02916,edanmdm:npg_S_NPG.2002.184.1219,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1219,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1219/full/250,/0/default.jpg"
02917,edanmdm:npg_S_NPG.2002.184.1218,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1218,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1218/full/250,/0/default.jpg"
02918,edanmdm:npg_S_NPG.2002.184.1217,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1217,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1217/full/250,/0/default.jpg"
02919,edanmdm:npg_S_NPG.2002.184.1216,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1216,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1216/full/250,/0/default.jpg"
02920,edanmdm:npg_S_NPG.2002.184.1215,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1215,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1215/full/250,/0/default.jpg"
02921,edanmdm:npg_S_NPG.2002.184.1214,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1214,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1214/full/250,/0/default.jpg"
02922,edanmdm:npg_S_NPG.2002.184.1213,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1213,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1213/full/250,/0/default.jpg"
02923,edanmdm:npg_S_NPG.2002.184.1212,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1212,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1212/full/250,/0/default.jpg"
02924,edanmdm:npg_S_NPG.2002.184.1211,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1211,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1211/full/250,/0/default.jpg"
02925,edanmdm:npg_S_NPG.2002.184.1210,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1210,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1210/full/250,/0/default.jpg"
02926,edanmdm:npg_S_NPG.2002.184.121,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_121,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_121/full/250,/0/default.jpg"
02927,edanmdm:npg_S_NPG.2002.184.1209,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1209,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1209/full/250,/0/default.jpg"
02928,edanmdm:npg_S_NPG.2002.184.1208,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1208,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1208/full/250,/0/default.jpg"
02929,edanmdm:npg_S_NPG.2002.184.1207,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1207,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1207/full/250,/0/default.jpg"
02930,edanmdm:npg_S_NPG.2002.184.1206,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1206,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1206/full/250,/0/default.jpg"
02931,edanmdm:npg_S_NPG.2002.184.1205,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1205,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1205/full/250,/0/default.jpg"
02932,edanmdm:npg_S_NPG.2002.184.1204,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1204,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1204/full/250,/0/default.jpg"
02933,edanmdm:npg_S_NPG.2002.184.1203,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1203,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1203/full/250,/0/default.jpg"
02934,edanmdm:npg_S_NPG.2002.184.1202,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1202,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1202/full/250,/0/default.jpg"
02935,edanmdm:npg_S_NPG.2002.184.1201,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1201,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1201/full/250,/0/default.jpg"
02936,edanmdm:npg_S_NPG.2002.184.1200,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1200,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1200/full/250,/0/default.jpg"
02937,edanmdm:npg_S_NPG.2002.184.120,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_120,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_120/full/250,/0/default.jpg"
02938,edanmdm:npg_S_NPG.2002.184.12,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_12,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_12/full/250,/0/default.jpg"
02939,edanmdm:npg_S_NPG.2002.184.1199,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1199,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1199/full/250,/0/default.jpg"
02940,edanmdm:npg_S_NPG.2002.184.1198,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1198,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1198/full/250,/0/default.jpg"
02941,edanmdm:npg_S_NPG.2002.184.1197,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1197,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1197/full/250,/0/default.jpg"
02942,edanmdm:npg_S_NPG.2002.184.1196,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1196,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1196/full/250,/0/default.jpg"
02943,edanmdm:npg_S_NPG.2002.184.1195,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1195,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1195/full/250,/0/default.jpg"
02944,edanmdm:npg_S_NPG.2002.184.1194,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1194,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1194/full/250,/0/default.jpg"
02945,edanmdm:npg_S_NPG.2002.184.1193,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1193,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1193/full/250,/0/default.jpg"
02946,edanmdm:npg_S_NPG.2002.184.1192,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1192,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1192/full/250,/0/default.jpg"
02947,edanmdm:npg_S_NPG.2002.184.1191,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1191,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1191/full/250,/0/default.jpg"
02948,edanmdm:npg_S_NPG.2002.184.1190,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1190,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1190/full/250,/0/default.jpg"
02949,edanmdm:npg_S_NPG.2002.184.119,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_119,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_119/full/250,/0/default.jpg"
02950,edanmdm:npg_S_NPG.2002.184.1189,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1189,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1189/full/250,/0/default.jpg"
02951,edanmdm:npg_S_NPG.2002.184.1188,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1188,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1188/full/250,/0/default.jpg"
02952,edanmdm:npg_S_NPG.2002.184.1187,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1187,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1187/full/250,/0/default.jpg"
02953,edanmdm:npg_S_NPG.2002.184.1186,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1186,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1186/full/250,/0/default.jpg"
02954,edanmdm:npg_S_NPG.2002.184.1185,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1185,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1185/full/250,/0/default.jpg"
02955,edanmdm:npg_S_NPG.2002.184.1184,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1184,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1184/full/250,/0/default.jpg"
02956,edanmdm:npg_S_NPG.2002.184.1183,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1183,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1183/full/250,/0/default.jpg"
02957,edanmdm:npg_S_NPG.2002.184.1182,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1182,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1182/full/250,/0/default.jpg"
02958,edanmdm:npg_S_NPG.2002.184.1181,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1181,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1181/full/250,/0/default.jpg"
02959,edanmdm:npg_S_NPG.2002.184.1180,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1180,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1180/full/250,/0/default.jpg"
02960,edanmdm:npg_S_NPG.2002.184.118,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_118,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_118/full/250,/0/default.jpg"
02961,edanmdm:npg_S_NPG.2002.184.1179,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1179,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1179/full/250,/0/default.jpg"
02962,edanmdm:npg_S_NPG.2002.184.1178,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1178,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1178/full/250,/0/default.jpg"
02963,edanmdm:npg_S_NPG.2002.184.1177,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1177,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1177/full/250,/0/default.jpg"
02964,edanmdm:npg_S_NPG.2002.184.1176,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1176,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1176/full/250,/0/default.jpg"
02965,edanmdm:npg_S_NPG.2002.184.1175,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1175,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1175/full/250,/0/default.jpg"
02966,edanmdm:npg_S_NPG.2002.184.1174,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1174,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1174/full/250,/0/default.jpg"
02967,edanmdm:npg_S_NPG.2002.184.1173,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1173,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1173/full/250,/0/default.jpg"
02968,edanmdm:npg_S_NPG.2002.184.1172,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1172,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1172/full/250,/0/default.jpg"
02969,edanmdm:npg_S_NPG.2002.184.1171,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1171,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1171/full/250,/0/default.jpg"
02970,edanmdm:npg_S_NPG.2002.184.1170,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1170,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1170/full/250,/0/default.jpg"
02971,edanmdm:npg_S_NPG.2002.184.117,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_117,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_117/full/250,/0/default.jpg"
02972,edanmdm:npg_S_NPG.2002.184.1169,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1169,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1169/full/250,/0/default.jpg"
02973,edanmdm:npg_S_NPG.2002.184.1168,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1168,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1168/full/250,/0/default.jpg"
02974,edanmdm:npg_S_NPG.2002.184.1167,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1167,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1167/full/250,/0/default.jpg"
02975,edanmdm:npg_S_NPG.2002.184.1166,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1166,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1166/full/250,/0/default.jpg"
02976,edanmdm:npg_S_NPG.2002.184.1165,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1165,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1165/full/250,/0/default.jpg"
02977,edanmdm:npg_S_NPG.2002.184.1164,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1164,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1164/full/250,/0/default.jpg"
02978,edanmdm:npg_S_NPG.2002.184.1163,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1163,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1163/full/250,/0/default.jpg"
02979,edanmdm:npg_S_NPG.2002.184.1162,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1162,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1162/full/250,/0/default.jpg"
02980,edanmdm:npg_S_NPG.2002.184.1161,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1161,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1161/full/250,/0/default.jpg"
02981,edanmdm:npg_S_NPG.2002.184.1160,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1160,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1160/full/250,/0/default.jpg"
02982,edanmdm:npg_S_NPG.2002.184.116,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_116,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_116/full/250,/0/default.jpg"
02983,edanmdm:npg_S_NPG.2002.184.1159,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1159,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1159/full/250,/0/default.jpg"
02984,edanmdm:npg_S_NPG.2002.184.1158,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1158,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1158/full/250,/0/default.jpg"
02985,edanmdm:npg_S_NPG.2002.184.1157,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1157,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1157/full/250,/0/default.jpg"
02986,edanmdm:npg_S_NPG.2002.184.1156,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1156,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1156/full/250,/0/default.jpg"
02987,edanmdm:npg_S_NPG.2002.184.1155,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1155,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1155/full/250,/0/default.jpg"
02988,edanmdm:npg_S_NPG.2002.184.1154,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1154,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1154/full/250,/0/default.jpg"
02989,edanmdm:npg_S_NPG.2002.184.1153,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1153,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1153/full/250,/0/default.jpg"
02990,edanmdm:npg_S_NPG.2002.184.1152,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1152,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1152/full/250,/0/default.jpg"
02991,edanmdm:npg_S_NPG.2002.184.1151,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1151,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1151/full/250,/0/default.jpg"
02992,edanmdm:npg_S_NPG.2002.184.1150,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1150,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1150/full/250,/0/default.jpg"
02993,edanmdm:npg_S_NPG.2002.184.115,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_115,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_115/full/250,/0/default.jpg"
02994,edanmdm:npg_S_NPG.2002.184.1149,https://ids.si.edu/ids/deliveryService?id=NPG-S_NPG_2002_184_1149,"https://ids.si.edu/ids/iiif/NPG-S_NPG_2002_184_1149/full/250,/0/default.jpg"
